Name,RAJ2000,DEJ2000,x_kpc,y_kpc,z_kpc,SpType_a,Teff,j_m,j_msigcom,j_snr,h_m,h_msigcom,h_snr,k_m,k_msigcom,k_snr,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,l,b,ruwe,r_est,r_lo,r_hi,r_len,Ks,H,J,Ks_0,H_0,J_0,MKs,Mbol,sample
HD 52690,105.521,-3.7598,-8.808300381040054,-0.6200703195353645,0.039227206875421534,K5,3869.17,3.139,0.22399999999999998,1000000.0,2.259,0.188,1000000.0,2.005,0.228,1000000.0,3101848784453850240,105.52804637136627,0.08232134092733501,-3.7548359689011415,0.09397986289237234,0.9814765541760554,0.11972213671531196,-0.07000244283249553,0.16937216269696087,-0.8903139461603135,0.16194943366804182,96983960.23444337,171097.02210457725,5.721616,2.14225,1.1436567,0.99859333,17.192074668976108,0.2928449656298344,217.4901670266795,0.6581328570321696,1.2830567,1006.10542978591,892.04623529569,1152.76397228869,1179.88954287638,2.005,2.259,3.139,2.005,3.130241003947292,2.2502410039472918,-8.008217464112093,-5.370530577112095,bronze
HD 59725,112.8591,3.0396,-11.456688983258054,-2.4047728545288964,0.7984633203129237,K5,3869.17,5.478,0.03,224507.0,4.8260000000000005,0.076,163497.0,4.295,0.036000000000000004,161592.0,3136255870538928384,112.84849658096206,0.04224439561047392,3.0136080365581237,0.03365076965648652,0.2335699828097585,0.04401426929105216,-0.2732895464661964,0.07986443640718073,0.8086871876685073,0.06555352724982208,13589359.04540385,8398.46677358994,7.855367999999999,2.0335426,1.0573392,0.97620344,28.99108422566843,0.15823038583883844,214.80692300166345,10.261193971995231,0.94001323,3545.1358910951008,3074.04749126273,4163.90108255881,732.4220514047211,4.295,4.8260000000000005,5.478,4.265,5.4064431876381205,4.754443187638121,-8.483164435425639,-5.84547754842564,bronze
HD 17166,41.1014,-29.2269,-8.25585962238017,-0.2480825228164486,-0.7377794647196184,M4.5,3535.0,2.761,0.282,1000000.0,1.896,0.23399999999999999,1000000.0,1.469,0.28600000000000003,1000000.0,5065909012189416704,41.09225239246445,0.04220082942099977,-29.206589099170927,0.06603085911443746,1.1877342459861715,0.0881127603150372,-1.0520230869829614,0.11885086458374468,18.668050300679752,0.1822934547769472,21746011.643942464,14250.300603922638,7.344917,4.799049,3.2678685,1.5311803999999998,,,224.37969111222165,-65.08364947803008,0.97668093,820.715777736689,764.383708342832,885.746241559812,361.7001646492331,1.469,1.896,2.761,1.469,2.761,1.896,-8.101963912687793,-5.2106754126877926,bronze
HD 124989,214.2704,-16.4473,-7.661907901166762,-0.18766712448794198,0.3681132197774234,M4.5,3535.0,1.914,0.336,1000000.0,0.953,0.258,1000000.0,0.568,0.306,1000000.0,6297766247556675840,214.24721580821318,0.11915078874156106,-16.439047568677232,0.1092710947551844,1.9344658253369729,0.14018053205021316,-14.447786508631198,0.27344785191501525,-12.421880821619586,0.2569492103991982,60495182.96834873,343284.946385955,6.2340636,4.3624187,2.8723063,1.4901123,,,330.8862686095825,41.74225388312917,1.163192,513.07066438022,477.76686087896087,553.898012247485,899.984132182522,0.568,0.953,1.914,0.5279999999999999,1.8200100034475328,0.8590100034475326,-8.022885919486143,-5.131597419486144,bronze
HD 121870,209.703,-32.7872,-7.1605785545433065,-0.7291322147635586,0.6121162473648237,M4,3535.0,3.853,0.282,1000000.0,2.85,0.212,1000000.0,2.548,0.254,807644.0,6170726784298593536,209.72078264520474,0.06218149160010445,-32.79241047213537,0.07705033952374979,0.7953302801844565,0.08407211309260786,-8.067584884877121,0.1567100722548385,1.6954280644076871,0.19592620049923928,22983061.76555269,80820.83277141793,7.284846000000001,3.4070864000000003,2.0836911,1.3233953,,,318.95857030050024,27.971687393945928,1.0338235,1223.0817854809,1104.88400163756,1368.79492038545,1000.67156311795,2.548,2.85,3.853,2.5180000000000002,3.79326055832088,2.79026055832088,-7.919277492848966,-5.0279889928489645,bronze
HD 90173,155.8664,-48.9562,-7.517806174270031,-2.8866800177219294,0.3860382545677624,M2.5,3615.0,5.222,0.019,284204.0,4.244,0.252,394739.0,4.015,0.284,216481.0,5364992156529642112,155.85761885563525,0.04320717575499215,-48.94646694519052,0.04090705290900379,0.3391147210836197,0.05212518502984674,-6.660337442715868,0.08837445139791085,3.6394187006018095,0.08210001371592998,9383852.29851617,30856.924043737163,8.257413,2.8711862999999997,1.6773118999999999,1.1938744,15.185537680457534,0.299659244532619,279.46065860464296,7.062096093777603,0.9685657,2702.47120344035,2357.7931799301,3157.81637366758,1195.21690915013,4.015,4.244,5.222,3.905,4.965477273800351,3.9874772738003523,-8.253805374822237,-5.423228874822239,bronze
HD 164356,270.3338,-15.3537,-6.649827418123616,0.32521647541995297,0.11199403114687842,M2.5,3615.0,3.394,0.254,1000000.0,2.351,0.20600000000000002,1000000.0,2.065,0.23199999999999998,1000000.0,4145458251829740928,270.31936345136853,0.0645563069667305,-15.360319921566768,0.06381099981693145,0.7186634176809544,0.0764297734721484,0.6615210472395023,0.1300590574519408,1.3862914143673781,0.10499026475194062,38575443.34143203,176791.77313386605,6.7225885,3.224224,1.9488134,1.2754107,,,13.545992203901534,3.758410005960696,0.9129273,1354.2803245398402,1222.17911669557,1517.65057805125,1633.63721656301,2.065,2.351,3.394,1.905,3.0193925461954345,1.9763925461954341,-8.753542844640753,-5.922966344640755,bronze
HD 174797,283.1322,-5.3298,-7.085480354260535,0.4924195707786077,-0.026207333482999463,M2.5,3615.0,3.004,0.278,1000000.0,1.927,0.262,1000000.0,1.554,0.314,1000000.0,4254825951914177152,283.12277094418135,0.06354952872252645,-5.338493355462325,0.0586882002901099,0.96163895093068,0.06666831661728917,-2.6000629926314347,0.1232110766360637,-5.6064330066784525,0.11010080229277867,40296490.43005073,218389.35998743,6.6751976,3.6656747000000003,2.3006277,1.365047,,,28.297070723970517,-2.66501515326095,0.7474582,1015.9260422296001,949.8579451317012,1091.67821829989,1689.28188831237,1.554,1.927,3.004,1.464,2.801189898983801,1.724189898983801,-8.570310465818872,-5.739733965818872,bronze
HD 123377,212.61,-70.3079,-7.462537620985348,-0.6512835062896938,-0.102255495699506,K4,3927.5,3.161,0.282,1000000.0,2.294,0.252,1000000.0,1.997,0.284,1000000.0,5846133771931012096,212.6286758817196,0.05084196304284454,-70.30548065120236,0.056809655868331976,1.1710629664965135,0.07301683159603216,-5.91567579136975,0.09861566807774262,-4.582475164594629,0.11428785750325365,143736020.21114036,247217.74860969503,5.2944517,1.9337325,1.0314565,0.90227604,0.5643802050984585,0.2491571992427917,309.5493197464096,-8.456382860866967,0.95023286,837.865107239846,788.344940093656,893.896485082125,1572.16036354939,1.997,2.294,3.161,1.907,2.9413078872191,2.0743078872191,-7.708870523360491,-5.115450273360492,bronze
HD 137709,232.3409,-46.7303,-7.408006328051252,-0.3548683577384446,0.11978847450935533,K4,3927.5,2.232,0.266,1000000.0,1.5319999999999998,0.262,1000000.0,1.331,0.282,1000000.0,5998976093037660416,232.35107992565258,0.1458496885100059,-46.73272978594915,0.1154279611334277,1.4354329895279645,0.18668497822346264,-7.61555251692093,0.3913106603241659,-6.10527056707698,0.29802848752489103,308913773.93411934,870221.7002688709,4.4637730000000015,1.8852088,1.0471449000000002,0.83806396,-21.79936304121339,0.2100722023821296,329.0452041235172,7.973598108455672,0.98755985,701.6581797645911,614.267845747935,817.581664684324,1774.40943342572,1.331,1.5319999999999998,2.232,1.261,2.0623990200253264,1.3623990200253258,-7.969627962388171,-5.376207712388172,bronze
HD 80108,139.0996,-44.268,-8.027256339825982,-0.6487316592244008,0.06311303680879324,K4,3927.5,2.213,0.324,1000000.0,1.49,0.272,1000000.0,1.275,0.278,1000000.0,5423960064637139200,139.09596234600986,0.11405935405650228,-44.26570780420557,0.1227633321100432,1.5374604077348766,0.1436578414344342,-2.463982517756001,0.2375977284981504,4.937132800446298,0.22331946143588144,324181546.2724085,787449.0775525088,4.411395,1.8246903,0.9909792,0.83371115,-4.991235922334778,0.5177127926962696,267.5802623235764,3.351846634914602,0.90289575,645.368443820988,588.390725945674,714.303331528532,887.994309547435,1.275,1.49,2.213,1.1749999999999998,1.983862183230105,1.260862183230105,-7.874038630800666,-5.280618380800667,bronze
HD 163826,269.5292,2.7393,-6.972722510373938,0.574301974949025,0.295737653959154,K4,3927.5,3.792,0.25,862244.0,3.1010000000000004,0.21600000000000005,800774.0,2.696,0.294,592953.0,4468955635189945984,269.51327239963933,0.03684258393521917,2.719936773872065,0.03905332136326683,0.8280766587494072,0.03991570448333515,0.6412052172572548,0.06465704546932335,-3.3738179803068067,0.06310924627326629,57430536.50458886,48379.784915423166,6.2905087,2.0062928,1.0418954,0.96439743,-5.661208887823777,0.14136393363511554,29.228694503560337,13.111499394886902,1.0572627,1169.95599794257,1117.3153000172001,1227.70001811662,1575.2637635214999,2.696,3.1010000000000004,3.792,2.6260000000000003,3.640170004740357,2.949170004740358,-7.714847641166316,-5.121427391166316,bronze
HD 94613,163.5282,-62.0327,-7.56020591275927,-1.2324397485162637,-0.027481226221405718,M1.5,3710.0,3.623,0.276,908301.0,2.675,0.23399999999999999,1000000.0,2.333,0.28800000000000003,800240.0,5241766074516592512,163.52597333828183,0.02803390895363885,-62.04243807060804,0.04097601158711455,0.7635931976898017,0.03748288196914268,-8.084767398265491,0.05406194113194829,2.5018641166268063,0.06158518088520595,60473677.66066158,344588.2584404349,6.23445,2.563694,1.4301534,1.1335406000000001,,,289.6439640475048,-2.236468104487369,0.8893688,1265.45207492875,1207.65174517626,1328.95021141895,1884.20953843228,2.333,2.675,3.623,2.293,3.521041706480791,2.5730417064807907,-8.2182285112481,-5.4597475112481,bronze
HD 167774,274.4686,-27.3475,-7.066731217115373,0.07982073224569974,-0.06649740576390734,M1.5,3710.0,3.0210000000000004,0.254,505860.0,2.053,0.20199999999999999,949970.0,1.813,0.24,979986.0,4052343253423302144,274.4650915439779,0.07881233958834856,-27.354757578866487,0.07295676290920469,1.0625913589173932,0.08926910372694842,0.7388439468587762,0.15044329344795182,-4.8946174783287715,0.125718927289736,73291303.43565136,130990.5107592508,6.0257344,2.6614676,1.5136714,1.1477962,,,4.8872809872877445,-5.4010462731502455,0.84834015,925.8797927161321,853.299345098044,1011.7027386527901,2122.17113667099,1.813,2.053,3.0210000000000004,1.743,2.8573088840446315,1.8893088840446308,-8.089773028718302,-5.331292028718304,bronze
HD 120332,207.7612,-66.8303,-7.206953802613291,-0.9879514869860956,-0.08007386565753896,M2,3660.0,3.694,0.214,911654.0,2.589,0.20600000000000002,1000000.0,2.272,0.23800000000000002,817749.0,5850724129932194432,207.7736296872844,0.04126926088250897,-66.82297244287433,0.04045545007892327,0.7866583891415603,0.0536048542615016,-2.856221997412578,0.08086823381483417,-4.8957782897826885,0.0800796226136308,29122055.53807508,69755.43458045456,7.0278106,3.2270665000000003,1.9412265,1.2858399999999999,,,308.7647339120972,-4.6292101805945585,1.0657146,1233.1141673497198,1154.75693135682,1322.6522012848,1833.3962959948199,2.272,2.589,3.694,2.162,3.446730283586507,2.341730283586507,-8.293016437133769,-5.496590437133769,bronze
HD 180700,289.567,-19.3536,-7.212734718137653,0.2605332113001936,-0.1912846353967284,M2,3660.0,2.915,0.244,1000000.0,1.935,0.196,1000000.0,1.719,0.24600000000000002,1000000.0,4084206589303092736,289.585892541394,0.07144104808776892,-19.36103704213343,0.06671003328513607,1.166914594577293,0.0806731909706344,2.3018546696150217,0.14188757519704626,4.762745941347884,0.1388835638181281,54174811.77498286,315041.5843037237,6.3538723,3.101131,1.8713055,1.2298255,,,18.297461301379702,-14.448842729073315,1.1229157,842.148099702968,787.190886869411,905.199388512814,1856.1621493556104,1.719,1.935,2.915,1.699,2.8716200009696187,1.8916200009696191,-7.927942365027327,-5.131516365027327,bronze
HD 72268,127.6267,-36.7197,-8.264450584508005,-1.0776267043061347,0.05488778932243008,M3.5,3550.0,2.6830000000000003,0.29600000000000004,1000000.0,1.804,0.298,1000000.0,1.462,0.314,1000000.0,5542313111163231744,127.62412416435257,0.06732256809051733,-36.721318812284224,0.07899645423387651,0.900890895733845,0.09652833036439558,-4.818389595936441,0.1489978363279338,2.855008314571444,0.1441289427998809,115914996.19753024,468270.9826272157,5.5280166,2.7103099999999998,1.6001796999999998,1.1101303,,,256.20550181390297,1.5003276304109698,0.9672826,1087.50361938262,980.202342285824,1220.51142636205,1111.71408330961,1.462,1.804,2.6830000000000003,1.3719999999999999,2.461582131218992,1.5825821312189918,-8.810153555146174,-5.930248555146173,bronze
HD 168975,275.8764,-25.9672,-7.017872725124196,0.11526340182932382,-0.07958945316017735,M3.5,3550.0,3.338,0.18600000000000003,927321.0,2.324,0.184,1000000.0,1.974,0.228,1000000.0,4052908716035527296,275.8512735394546,0.06470861331321319,-25.975907640955768,0.05649567867461215,1.0056872203026317,0.06317195430724985,-1.2179677439763696,0.11854811715337404,-1.3532357348972717,0.09938065196385801,25767326.90665008,52783.47005023738,7.160692,3.5555458,2.2117642999999996,1.3437815,,,6.691796635152314,-5.860042702871299,0.74036336,972.0359740219452,914.373427017867,1037.31407190399,2049.82201918055,1.974,2.324,3.338,1.874,3.107040836269882,2.0930408362698816,-8.064411690012637,-5.184506690012637,bronze
HD 179085,287.9785,-20.3016,-6.783210786109923,0.3670143001150473,-0.2826309152546809,M3.5,3550.0,4.018,0.25,891723.0,3.028,0.21,949970.0,2.684,0.256,642421.0,4083711224957853824,287.9588039112725,0.0743928317582975,-20.29546396639347,0.07536581050350262,0.7647599890326254,0.0906461366340558,-3.382965974097355,0.14066393603342114,3.4384921037476968,0.12512252849033315,15385015.740997458,203722.38122900703,7.7206205999999975,3.5226064,2.1584659,1.3641405,,,16.772746873856082,-13.435847918149125,1.0514145,1282.37386875001,1141.28494321783,1462.4024886815805,1898.4241214182896,2.684,3.028,4.018,2.644,3.9240100034475334,2.9340100034475327,-7.896073298550067,-5.016168298550068,bronze
HD 81682,141.3402,-51.6657,-7.9079623708610525,-1.3557184128615982,0.005302124923938757,M3,3605.0,3.772,0.29600000000000004,1000000.0,2.674,0.20600000000000002,1000000.0,2.343,0.268,975484.0,5313273255561553152,141.33856317859937,0.04263635810968517,-51.67245836226819,0.04175086057611816,0.7358464967899733,0.04705812801444295,-7.208228923535397,0.08728851680220423,1.803192126233105,0.08076687468990235,36786395.72615057,62415.0013586097,6.7741475000000015,2.9181242000000003,1.6973852999999999,1.2207389,-2.631632104187746,0.19844548356833366,273.8847359716879,-0.8183032062524548,1.0715864,1312.60638449268,1234.43214636654,1401.1291972466504,1357.80638077355,2.343,2.674,3.772,2.273,3.6117993691510346,2.5137993691510347,-8.317672561631024,-5.479507061631025,bronze
HD 149967,250.088,-48.2982,-7.293307602635739,-0.3009252648225482,0.007513933538264801,M3,3605.0,2.65,0.28800000000000003,1000000.0,1.683,0.23,1000000.0,1.357,0.27399999999999997,1000000.0,5940981729434012032,250.06619877719186,0.11401415871974326,-48.307804272485896,0.07014919835446813,1.3016456662942926,0.12880867635355292,-4.9486293645650665,0.1791211272959282,-6.5914090040169855,0.12159974780813865,59508425.0879769,70912.09526474489,6.2519197,3.4181538000000002,2.0812855,1.3368683000000001,,,336.9350210231374,-1.1395063328476311,1.1576355,762.1018243477838,691.101422481377,849.0447283507518,1416.2803450851002,1.357,1.683,2.65,1.247,2.389949812237522,1.4229498122375217,-8.163065006291195,-5.324899506291195,bronze
HD 91056,157.2073,-64.1785,-7.8119099835545525,-0.5739680009975509,-0.033432198500705244,M0,3790.0,1.831,0.27,1000000.0,0.98,0.314,1000000.0,0.738,0.33799999999999997,1000000.0,5251851860296275968,157.21889700432317,0.17615360732241994,-64.17227269757939,0.1771582716696263,1.6479659351547462,0.1861546032059428,-17.601012526446787,0.3458649421201232,1.9417121368434624,0.3388383091859465,358714626.1356522,1084396.9929025136,4.301493,2.2168438,1.2604360000000001,0.9564078000000001,-3.4589038603504627,0.9424315585783136,288.15692595509205,-5.469990288212157,1.1040787,609.649620189438,543.7339736202459,693.484082285049,2310.8836227265697,0.738,0.98,1.831,0.698,1.7375225313671865,0.8865225313671864,-8.227401537863901,-5.529632537863903,bronze
HD 69904,124.4461,-36.0779,-8.247490124595119,-0.8745964308640353,0.022292173453314586,M0,3790.0,3.341,0.28,1000000.0,2.419,0.222,1000000.0,2.144,0.28600000000000003,952401.0,5543095448042982144,124.44227654350712,0.05304151154068493,-36.06757891578585,0.056414038686295985,1.1001659688497754,0.07142263313861892,-4.915945130796564,0.13014115310188248,0.7354122610538811,0.11811971805525134,107033678.7234196,166862.6441750301,5.6145644,2.0894365,1.1190562,0.9703803,-2.3118001033537365,0.26025165740128897,254.19800451158653,-0.21934297308897432,0.996979,890.2353451015407,835.7029478073662,952.22923498345,1257.46875401961,2.144,2.419,3.341,1.944,2.8706393247071365,1.9486393247071363,-7.8035241656268814,-5.105755165626881,bronze
HD 154855,257.3559,-34.7631,-6.5718248887705,-0.2290902714527091,0.10023552367449892,M0,3790.0,3.523,0.25,755492.0,2.511,0.196,942996.0,2.162,0.252,904940.0,5977374022508195328,257.34480516009637,0.04469282117007197,-34.754623068457484,0.03353693108924123,0.6904412435204232,0.051597779428273656,-1.1448380838326535,0.08608633357555733,-1.644936804236696,0.058046736991936326,40612073.0806882,34147.43163754556,6.666728,2.6353150000000003,1.4790564,1.1562586000000001,,,350.88523683605615,3.154334464144834,0.9090608,1398.78095113323,1302.30786696094,1510.36900372941,1786.9858635028,2.162,2.511,3.523,2.052,3.2650294398781456,2.2530294398781456,-8.676748546860418,-5.97897954686042,bronze
HD 169334,276.2181,-16.28,-6.869015138274629,0.3129088066070005,-0.012621579821529248,M0,3790.0,3.438,0.244,687432.0,2.42,0.212,632281.0,2.035,0.20600000000000002,509824.0,4097761020745877888,276.2209071816563,0.06025754967678626,-16.276508224396242,0.055990076313135836,0.8517610384068031,0.059900349289371824,-0.3287808151547129,0.11777025408112272,-0.35442791252126205,0.09833928579570334,43045648.90845631,56882.83336180848,6.6035429999999975,2.802136,1.6046033000000002,1.1975327,-9.456143547099762,0.2834846347677323,15.4642285165499,-1.6638665059366684,1.0577661,1142.13195741934,1067.1906026042698,1228.1633307384698,1565.0714548771698,2.035,2.42,3.438,1.935,3.2111836792460084,2.193183679246008,-8.353581417396544,-5.655812417396546,bronze
